,loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
188,2022-06-02T10:42:47.532+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.80958525,0.074798583984375,0.9105377197265624,1.49139404296875,2511.79959025,-1.419395705611971,1.19052270224686,-0.2446850341753431,-0.2907464504241943,7.920090675354004,1.013460516929626,-0.6634625792503357,1.111997246742249,1.77871298789978,XArbitraryZVertical,-0.2859898347384914,-0.4880066751056457,0.5874049831221099,-0.5788044060214991,0.9009045362472534,0.2422507554292679,-0.3601185977458954,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
189,2022-06-02T10:42:47.543+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.81958025,0.0727081298828125,0.8613433837890625,1.756332397460938,2511.80958525,-1.411424171344572,1.27256738072854,-0.2373118534205928,-0.6633759140968323,8.279800415039062,0.979330837726593,-0.8014902472496033,0.8564315438270569,1.687463521957397,XArbitraryZVertical,-0.3102100198447243,-0.510855503812719,0.5715281773213415,-0.5622738398801878,0.929068922996521,0.2350906729698181,-0.285592794418335,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
190,2022-06-02T10:42:47.552+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.82957525,0.20806884765625,0.7264556884765625,1.802749633789062,2511.81958025,-1.400271627227982,1.359061264984931,-0.2300408939998687,-1.083981513977051,8.645708084106445,1.037543773651123,-0.8771145939826965,0.68252032995224,1.696014404296875,XArbitraryZVertical,-0.3339619207179811,-0.5349385525498274,0.5530415063363311,-0.5444769040722319,0.9519129991531372,0.2280173450708389,-0.204620361328125,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
191,2022-06-02T10:42:47.562+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.83957025,0.2552947998046875,0.8339996337890625,1.878631591796875,2511.82957525,-1.386153740843617,1.449890550411001,-0.2218642173768429,-1.310348629951477,8.976591110229492,1.025778293609619,-0.8956595659255981,0.6412948369979858,1.873987436294556,XArbitraryZVertical,-0.3573039924119542,-0.5599163439020454,0.5317765720444932,-0.5253961166883384,0.9683675169944764,0.2200485318899155,-0.1176550909876823,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
192,2022-06-02T10:42:47.572+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.84956425,0.2149505615234375,0.6137237548828125,2.254989624023438,2511.83957025,-1.368957049323065,1.547222711986183,-0.2132917444107363,-1.935592651367188,9.75672435760498,0.9276003837585448,-0.7689990401268005,0.5147774815559387,1.825786948204041,XArbitraryZVertical,-0.3802749033355726,-0.5864063050644804,0.5073722543994673,-0.5040753178667016,0.977067768573761,0.2116781920194626,-0.0230372864753007,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
193,2022-06-02T10:42:47.582+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.85955925,0.056396484375,0.6571197509765625,2.714401245117188,2511.84956425,-1.343690484471741,1.653254429886015,-0.2040002764729281,-3.131208419799805,10.44730186462402,0.7790806889533997,-0.7206419110298157,0.6314113140106201,1.797974824905396,XArbitraryZVertical,-0.4015303556270356,-0.6157123962414564,0.4780465645766547,-0.4807732692316546,0.9759365320205688,0.2025882750749588,0.0806567594408989,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
194,2022-06-02T10:42:47.592+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.86955425,-0.26385498046875,0.836761474609375,3.313644409179688,2511.85955925,-1.305774269500899,1.770005071714798,-0.191729471083488,-4.609419345855713,11.46456527709961,0.6013540625572205,-0.7473114132881165,0.4231667816638947,2.060721874237061,XArbitraryZVertical,-0.4198319329932897,-0.648748737410259,0.4417869198558816,-0.4557305236171056,0.9622617363929749,0.1905569583177567,0.1942675560712814,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
195,2022-06-02T10:42:47.602+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.87954925,-0.712371826171875,0.8228302001953125,3.835006713867188,2511.86955425,-1.253954724674409,1.899734827652299,-0.1724198989344086,-6.267252922058105,12.65253162384033,0.4650074243545532,-0.8759567141532898,0.4855528473854065,2.396152496337891,XArbitraryZVertical,-0.4348468495955863,-0.685589213505822,0.3967803519377868,-0.4282999776556575,0.9323530793190002,0.1715668737888336,0.3182487189769745,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
196,2022-06-02T10:42:47.612+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.88954425,-1.372329711914062,0.716888427734375,4.3768310546875,2511.87954925,-1.189954243601496,2.042729901093059,-0.1406441426667636,-7.828452110290527,13.96956253051758,0.4799171090126038,-1.145751118659973,0.6965805292129517,2.863523721694946,XArbitraryZVertical,-0.4464294251175881,-0.7250938036800701,0.3415914259880106,-0.3978128532093658,0.8818961977958679,0.1401809304952621,0.4501205086708069,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
197,2022-06-02T10:42:47.622+02:00,1654159367.000566,53.2291015887867,10.39853748371565,36.75075,0,20,-1,-1,2.400000095367432,7.999579855010836,-9999,2511.89953825,-2.242935180664062,0.4606781005859375,4.82183837890625,2511.88954425,-1.120682829090464,2.196837618920331,-0.0916211504238116,-8.9907865524292,15.23405742645264,0.7383774518966675,-1.519326448440552,0.7313371896743774,3.251523017883301,XArbitraryZVertical,-0.4551262468771738,-0.7645927286547234,0.2761134224606732,-0.363344910213697,0.8069546818733215,0.0914930179715156,0.583483874797821,0,0,0,-1,-1,2494.785221666667,unknown,2,2022-06-02T10:42:30.507+02:00,2022-06-02T10:17:13.754+02:00,441,1.235643,0,0,340.1827,0,0,2022-06-02T10:42:45.859+02:00,675852165.8588929,0,6.183594,101.3077,1,0.82
