loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt)
2022-06-30T09:48:28.217+02:00,4807.917669375001,0.058349609375,-0.21942138671875,-0.9358062744140625,4807.907717375,-0.4042479563151719,0.04718332392816984,0.2753817149839848,-0.1144573166966438,0.09782890975475311,-0.09893622249364853,-0.07468579709529877,0.00958484411239624,0.005241692066192627,XArbitraryZVertical,0.1391153532653246,-0.004656053394318847,-0.1956233158347194,0.9707505955885004,0.04538867995142937,-0.2719143033027649,-0.9612504839897156,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.219+02:00,4807.927620375001,0.03680419921875,-0.287994384765625,-0.9218597412109375,4807.917669375001,-0.4052453330935677,0.04867575843186436,0.2736950563799911,-0.08175423741340637,-0.003776273457333446,-0.04299572110176086,-0.04832582548260689,0.06545644998550415,0.02836519479751587,XArbitraryZVertical,0.1384418146646851,-0.003830292989549268,-0.1960466593199087,0.9707650966832714,0.04684548079967499,-0.2702907919883728,-0.9616383910179138,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.221+02:00,4807.937572375,-0.0031890869140625,-0.3127288818359375,-0.89813232421875,4807.927620375001,-0.4055265928813745,0.04973554062504661,0.2734285828852399,-0.07435143738985062,0.007300273515284061,0.03145201504230499,0.01048120856285095,0.05061247944831848,0.02585393190383911,XArbitraryZVertical,0.1384160435741449,-0.00330835763516332,-0.1961166491622354,0.9707566258664942,0.04786816239356995,-0.2700342237949371,-0.9616600871086121,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.230+02:00,4807.947523375,-0.03033447265625,-0.3249664306640625,-0.8689422607421875,4807.937572375,-0.4047140966755702,0.04929983128064575,0.2728575861280806,-0.0817936435341835,-0.03235819190740585,0.1399121731519699,-0.01065278425812721,-0.01851034164428711,0.03997510671615601,XArbitraryZVertical,0.13809793859795,-0.003405859791696328,-0.1957670498236454,0.9708721749334989,0.04745674133300781,-0.2694844007492065,-0.961834728717804,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.240+02:00,4807.957475375,0.0062408447265625,-0.3213958740234375,-0.857147216796875,4807.947523375,-0.4023845309707935,0.04880242145705752,0.2719195705970738,-0.137431338429451,0.09509830176830292,0.1964689344167709,-0.05017994716763496,-0.04414826631546021,0.06397801637649536,XArbitraryZVertical,0.1375985720871229,-0.003392175543994903,-0.1946942547547643,0.9711586834637419,0.04699062183499336,-0.2685809731483459,-0.9621102809906006,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.250+02:00,4807.967427375001,0.0723876953125,-0.3302001953125,-0.8729705810546875,4807.957475375,-0.4016407167296743,0.04903578395095194,0.2693328767970641,-0.3020269572734833,0.06168415397405624,-0.09857682138681412,-0.07758375257253647,-0.05887836217880249,0.09384781122207642,XArbitraryZVertical,0.1363679427805502,-0.002967925866723418,-0.1943825614634797,0.9713961800256578,0.04724903777241707,-0.2660884261131287,-0.9627899527549744,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.260+02:00,4807.977378375001,0.0391082763671875,-0.2946624755859375,-0.8747406005859375,4807.967427375001,-0.4031863658567758,0.04895720140001632,0.2655242910628735,-0.3698067963123322,-0.07990546524524689,-0.232933834195137,-0.04098202288150787,-0.05898100137710571,0.1066517233848572,XArbitraryZVertical,0.1345106714745787,-0.002727608904249052,-0.1952346638441219,0.9714849053325868,0.04722262918949127,-0.2624152302742004,-0.9637988805770874,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.270+02:00,4807.987330375,-0.0391082763671875,-0.2848052978515625,-0.883758544921875,4807.977378375001,-0.4054317762101342,0.04799596215538678,0.2613264516359932,-0.4039682447910309,-0.1602378487586975,-0.2622829377651215,0.02603884786367416,-0.07183834910392761,0.09196513891220093,XArbitraryZVertical,0.1323769400538967,-0.002920158594693538,-0.1964942484398377,0.9715234620131753,0.04634860903024673,-0.258362203836441,-0.9649356603622437,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.280+02:00,4807.997281375,-0.06060791015625,-0.27716064453125,-0.8861236572265625,4807.987330375,-0.4080652748469286,0.04666321029515197,0.2573624697528409,-0.3703735172748566,-0.1368473172187805,-0.3065279126167297,-0.006001926958560944,-0.040132075548172,0.09127146005630493,XArbitraryZVertical,0.1303183027380228,-0.003337720100554675,-0.1979583008707179,0.9715032874560837,0.04510996863245964,-0.2545307874679565,-0.9660120010375977,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.290+02:00,4808.007233375,-0.04888916015625,-0.2630157470703125,-0.8869171142578125,4807.997281375,-0.4109930052405015,0.04628595901749945,0.2536737042253089,-0.3496352136135101,-0.08440861105918884,-0.2920610904693604,-0.0838971883058548,-0.03384390473365784,0.0832018256187439,XArbitraryZVertical,0.1284863993503934,-0.003333173624216313,-0.199494201567997,0.9714330974064689,0.0447886735200882,-0.2509617805480957,-0.9669602513313293,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
2022-06-30T09:48:28.300+02:00,4808.017185375001,-0.0291748046875,-0.2629852294921875,-0.8890380859375,4808.007233375,-0.4137342376493961,0.04627155369079734,0.2500222649996157,-0.3610559105873108,-0.05554766580462456,-0.2838830351829529,-0.1054249778389931,-0.02973549067974091,0.08174628019332886,XArbitraryZVertical,0.1267091874040103,-0.003139157421294598,-0.2009145001799988,0.9713744227339779,0.04481683298945427,-0.2474255263805389,-0.9678698778152466,0,0,0,-1,-1,4802.9347355,running,2,2022-06-30T09:48:23.219+02:00,2022-06-30T08:20:05.567+02:00,1383,1.400134,0,0,1092.013,0,0,2022-06-30T09:48:25.766+02:00
