loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt)
2022-06-30T09:54:36.059+02:00,5145.461068125001,0.0576629638671875,-0.2988433837890625,-0.8557891845703125,5145.451116125,-0.320132032533051,-0.02258389930254964,0.2671157867374173,0.5646024942398071,0.09584134072065353,-0.2453994601964951,0.04315843433141708,0.04860296845436096,0.030254065990448,XArbitraryZVertical,0.1296668964946668,-0.03227042119858675,-0.1594383065600442,0.9781229232599938,-0.02178113721311092,-0.2639506161212921,-0.9642902612686157,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.061+02:00,5145.471019125001,-0.0089874267578125,-0.3130035400390625,-0.8411712646484375,5145.461068125001,-0.3216944244261765,-0.021886032705568,0.2720884646265157,0.4242304563522339,-0.01962574943900108,-0.09400220960378647,0.0987003892660141,-0.01285764575004578,0.08500570058822632,XArbitraryZVertical,0.13212995396859,-0.03242139828290611,-0.1601302113479536,0.9776752222842791,-0.02107920125126839,-0.2687436640262604,-0.9629810452461243,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.067+02:00,5145.480971125,-0.0507965087890625,-0.322265625,-0.8469696044921875,5145.480971125,-0.3228077465856988,-0.021985555017502,0.2776187026189845,0.1188925132155418,0.01364069059491158,-0.07976195961236954,-0.01482318714261055,-0.04786399006843567,0.1176216602325439,XArbitraryZVertical,0.1348078451089197,-0.03297963088808198,-0.1606498416078617,0.9772056040630391,-0.02114204317331314,-0.274066299200058,-0.9614783525466919,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.077+02:00,5145.490922125,-0.04254150390625,-0.3068695068359375,-0.84893798828125,5145.480971125,-0.3228077465856988,-0.021985555017502,0.2776187026189845,0.1188925132155418,0.01364069059491158,-0.07976195961236954,-0.01482318714261055,-0.04786399006843567,0.1176216602325439,XArbitraryZVertical,0.1348078451089197,-0.03297963088808198,-0.1606498416078617,0.9772056040630391,-0.02114204317331314,-0.274066299200058,-0.9614783525466919,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.087+02:00,5145.500874125,-0.0110321044921875,-0.3062286376953125,-0.8804931640625,5145.490922125,-0.3237944300202163,-0.0214004932000165,0.2778040271167733,-0.08359294384717941,0.04744206368923187,-0.1160741597414017,-0.03319381177425385,-0.04014793038368225,0.1157367825508118,XArbitraryZVertical,0.1349292655758669,-0.03277494207367054,-0.1610913695689669,0.9771231263525928,-0.02057842724025249,-0.2742445468902588,-0.9614397883415222,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.097+02:00,5145.510825125,0.0055694580078125,-0.3004150390625,-0.9136505126953125,5145.500874125,-0.3251127984567552,-0.02068930171328997,0.2762139165815137,-0.233046218752861,0.01688180677592754,-0.1333197951316833,-0.005883967503905296,-0.03189650177955627,0.1015527844429016,XArbitraryZVertical,0.1341879418782229,-0.03239014535741439,-0.1616971927757888,0.9771379070049877,-0.01990365050733089,-0.2727150321006775,-0.9618889689445496,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.107+02:00,5145.520777125001,-0.0032958984375,-0.273956298828125,-0.93511962890625,5145.510825125,-0.326604532528371,-0.02039732322207849,0.2731807654775835,-0.3848474621772766,-0.0283511858433485,-0.144478976726532,0.01907473802566528,-0.03693690896034241,0.06257092952728271,XArbitraryZVertical,0.1327048878967093,-0.03210545438363278,-0.1624250196419071,0.9772290885908427,-0.01963957957923412,-0.2697955965995789,-0.9627172946929932,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.117+02:00,5145.530728125001,-0.01953125,-0.2496185302734375,-0.963165283203125,5145.520777125001,-0.3282641156674036,-0.02051628141715067,0.2687427009869333,-0.4983547329902649,-0.06685485690832138,-0.1608686596155167,0.02231116965413094,-0.02308559417724609,0.04106640815734863,XArbitraryZVertical,0.1304989539420784,-0.03191746986186932,-0.1632704686932608,0.9773914263411602,-0.01977847144007683,-0.2655194699764252,-0.9639025926589966,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.127+02:00,5145.540680125,-0.02349853515625,-0.2271270751953125,-0.9784088134765625,5145.530728125001,-0.3301968150257842,-0.02072336265217971,0.2636637775795512,-0.515755832195282,-0.06832119077444077,-0.1938399374485016,0.007401742041110992,-1.013278961181641e-06,0.01407778263092041,XArbitraryZVertical,0.1279678314530186,-0.03173454501776701,-0.1642580612761177,0.9775665648020764,-0.02000576443970203,-0.2606194615364075,-0.9652342796325684,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.137+02:00,5145.550631125,-0.018890380859375,-0.2166595458984375,-0.9822540283203125,5145.540680125,-0.3322506449057689,-0.02081310596757961,0.258859782633775,-0.4492335021495819,-0.05075347796082497,-0.1793167740106583,-0.003289032727479935,0.01699498295783997,-0.005755782127380371,XArbitraryZVertical,0.1255786010971266,-0.03151921326165913,-0.1652948839324027,0.9777086177098399,-0.02011821232736111,-0.2559784948825836,-0.9664731025695801,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.147+02:00,5145.560583125,-0.017425537109375,-0.2197113037109375,-0.984405517578125,5145.550631125,-0.3340524160293322,-0.02086923998911011,0.2548569908310929,-0.3614892661571503,-0.04795929044485092,-0.1560029238462448,-0.002084407955408096,0.03129673004150391,-0.01302576065063477,XArbitraryZVertical,0.1235878621520673,-0.03133243133076181,-0.1662013326225015,0.9778146228931404,-0.0201936848461628,-0.2521070241928101,-0.9674886465072632,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.157+02:00,5145.570534125,-0.0089263916015625,-0.2180023193359375,-0.97760009765625,5145.560583125,-0.3355552933276535,-0.02093276164254073,0.2517144380158597,-0.2741095423698425,-0.03208030015230179,-0.126463308930397,0.001350462436676025,0.0336407870054245,-0.01599341630935669,XArbitraryZVertical,0.1220219053037799,-0.03119811265473229,-0.166957022789931,0.9778869069803449,-0.02027162350714207,-0.2490647286176682,-0.9682746529579163,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
2022-06-30T09:54:36.167+02:00,5145.580486125,0.001312255859375,-0.2042694091796875,-0.977874755859375,5145.570534125,-0.3368373850566582,-0.02087968103429547,0.2493466949234536,-0.2035352736711502,-0.0179559588432312,-0.1088177487254143,0.006392501294612885,0.02454154193401337,-0.01154500246047974,XArbitraryZVertical,0.1208481553410228,-0.03105501948524417,-0.1675933216724473,0.9779283874525166,-0.02023248188197613,-0.2467709183692932,-0.9688625931739807,0,0,0,-1,-1,5144.732579125,unknown,2,2022-06-30T09:54:35.318+02:00,2022-06-30T08:20:05.567+02:00,1418,1.388076,0,0,1121.329,0,0,2022-06-30T09:50:28.075+02:00
