loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt)
2022-06-30T10:06:27.435+02:00,5820.027893875001,0.0093841552734375,-0.2471923828125,-0.984710693359375,5820.017941875,1.095928534157856,0.03743807393076175,0.2623706571848705,-0.3847738802433014,0.1718172132968903,-0.1094781383872032,-0.021347776055336,-0.09785252809524536,0.02557158470153809,XArbitraryZVertical,0.1019702556386076,0.08397337455898202,0.5184738670735541,0.8448287450917084,0.03614841401576996,-0.2593708038330078,-0.9651010632514954,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
2022-06-30T10:06:27.436+02:00,5820.037844875001,0.061309814453125,-0.218170166015625,-0.997406005859375,5820.027893875001,1.095020583381998,0.03929910281892397,0.2590582622648629,-0.3142504692077637,0.1406449228525162,-0.09488668292760849,-0.08850021660327911,-0.04587718844413757,0.0182381272315979,XArbitraryZVertical,0.1001222024534718,0.08386233853215128,0.5182695059839435,0.8451859949551401,0.03797797858715057,-0.2561703622341156,-0.9658852815628052,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
2022-06-30T10:06:27.445+02:00,5820.047795875001,0.062530517578125,-0.2298736572265625,-0.9870147705078125,5820.037844875001,1.094167650613195,0.04006148476525206,0.2574543037642802,-0.1489816606044769,0.09638941287994385,-0.1313281357288361,-0.02934697270393372,0.007427394390106201,-0.01844537258148193,XArbitraryZVertical,0.09928036297255659,0.08373001164988635,0.5179872490357227,0.8454714728427111,0.03873074799776077,-0.2546195983886719,-0.9662653803825378,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
2022-06-30T10:06:27.455+02:00,5820.057747875,0.049835205078125,-0.2705535888671875,-0.977325439453125,5820.047795875001,1.092504554318866,0.04163009477993281,0.2562407502358529,-0.08774148672819138,0.0918993279337883,-0.1856278628110886,0.02105020359158516,0.0352759063243866,-0.03089457750320435,XArbitraryZVertical,0.09842928066579722,0.08399968925116509,0.517391456382101,0.8459088514448246,0.0402592234313488,-0.2534458339214325,-0.9665114283561707,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
2022-06-30T10:06:27.466+02:00,5820.067698875,0.0342254638671875,-0.270294189453125,-0.96539306640625,5820.057747875,1.090641556870532,0.04283644652686158,0.2547043573611458,-0.1215692237019539,0.1026398316025734,-0.1888641566038132,0.0210883617401123,0.02208584547042847,-0.02016472816467285,XArbitraryZVertical,0.09754349876664087,0.08402514775688925,0.5166993935664539,0.8464317529710393,0.04144177213311195,-0.2519593238830566,-0.9668501019477844,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
2022-06-30T10:06:27.475+02:00,5820.077650875,0.0248260498046875,-0.260009765625,-0.9747161865234375,5820.067698875,1.088907556888481,0.0444359759426331,0.2529052717725943,-0.2242774963378906,0.1359469145536423,-0.1679910868406296,0.006826534867286682,-0.02033552527427673,-0.01009166240692139,XArbitraryZVertical,0.09643921703139363,0.084157924098864,0.5160852375238402,0.8469196744692868,0.04300829023122787,-0.2502178549766541,-0.9672338366508484,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
2022-06-30T10:06:27.485+02:00,5820.087601875,-0.02032470703125,-0.27044677734375,-0.9913482666015625,5820.077650875,1.087113337567255,0.04635215989362944,0.2501373327159596,-0.3053525686264038,0.1544157713651657,-0.2208242416381836,-0.01066844537854195,-0.02275697886943817,0.002444684505462646,XArbitraryZVertical,0.09484399014054751,0.0841767336775123,0.515480016156739,0.8474663074857048,0.044893529266119,-0.2475370168685913,-0.9678378105163574,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
2022-06-30T10:06:27.495+02:00,5820.097553875,0.0692138671875,-0.3397674560546875,-1.022262573242188,5820.087601875,1.084302784675362,0.04879739601801244,0.2464920593857528,-0.4096259772777557,0.2045242041349411,-0.3806722164154053,-0.02247802168130875,-0.01600602269172668,-0.006096303462982178,XArbitraryZVertical,0.09278170441620925,0.08415210129140327,0.5144829245556445,0.8483025796354275,0.04730368405580521,-0.244003564119339,-0.9686199426651001,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
2022-06-30T10:06:27.505+02:00,5820.107504875,0.146759033203125,-0.29437255859375,-1.018798828125,5820.097553875,1.081050956417984,0.05173467473330089,0.2419734166089314,-0.4319016635417938,0.2032279968261719,-0.2450800836086273,-0.07053017616271973,-0.03082758188247681,-0.02178031206130981,XArbitraryZVertical,0.09023892062459725,0.08410065053867669,0.5133307274012728,0.8492794435673322,0.05020508542656898,-0.2396190166473389,-0.9695680141448975,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
2022-06-30T10:06:27.515+02:00,5820.117455875,0.047210693359375,-0.2344512939453125,-0.996429443359375,5820.107504875,1.079508736362232,0.05392627816045394,0.2375743261999593,-0.4612885713577271,0.1936608701944351,-0.1602211147546768,0.0168273001909256,-0.1044214963912964,-0.05176377296447754,XArbitraryZVertical,0.08786563181638496,0.08384625867198477,0.5128589594239469,0.849838368640363,0.05238618329167366,-0.2353457808494568,-0.9704988598823547,0,0,0,-1,-1,5818.966810000001,unknown,2,2022-06-30T10:06:26.363+02:00,2022-06-30T08:20:05.567+02:00,1545,1.515901,0,0,1220.719,0,0,2022-06-30T10:06:26.363+02:00
