loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2022-06-02T11:09:06.127+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.245779875,-0.0318603515625,-0.2657928466796875,-0.9503173828125,4030.235784875,0.6557211707596295,-0.1289889152012935,0.3083543903717893,-0.08084758371114731,0.1567315608263016,0.0724978968501091,0.05304548889398575,0.0008482635021209717,-0.03808307647705078,XArbitraryZVertical,0.1655926697592694,-0.01094436381547208,0.3081668866069325,0.936745679327716,-0.1225645244121552,-0.3034910559654236,-0.9449185729026794,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
2022-06-02T11:09:06.131+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.255773875,-0.1158905029296875,-0.212738037109375,-0.9669036865234375,4030.245779875,0.6557255977292409,-0.1263693670912314,0.3068714083861113,-0.1212019547820091,0.05676920711994171,0.06683182716369629,0.1105781719088554,0.0003198385238647461,-0.005490005016326904,XArbitraryZVertical,0.1644989100881145,-0.009959339042039996,0.3084658979681522,0.9368509440921746,-0.1201454401016235,-0.3020776808261871,-0.9456818699836731,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
2022-06-02T11:09:06.133+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.265767875,-0.1280670166015625,-0.215087890625,-0.9764251708984375,4030.255773875,0.6563565072646096,-0.1254646795184887,0.306448649463852,-0.0413939468562603,0.1299347579479218,0.09627067297697067,0.0402347669005394,0.07035139203071594,-0.01358640193939209,XArbitraryZVertical,0.1641656525961611,-0.009552825819554297,0.3088585812221313,0.9367842453690128,-0.1193058118224144,-0.3016746640205383,-0.9459167718887329,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
2022-06-02T11:09:06.139+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.275761875,-0.0848541259765625,-0.25726318359375,-0.975494384765625,4030.265767875,0.6576463015459304,-0.1238508641415473,0.3058227637235721,0.02731091529130936,0.2287933677434921,0.1552262008190155,-0.01607818901538849,0.09354308247566223,-0.02733755111694336,XArbitraryZVertical,0.1636308246815648,-0.008793690355212335,0.3096285185190224,0.9366310393576384,-0.1178024262189865,-0.3010778725147247,-0.9462952613830566,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
2022-06-02T11:09:06.149+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.285756875,-0.0594329833984375,-0.29168701171875,-0.9770355224609375,4030.275761875,0.6593041034940734,-0.1215137608991475,0.3054375550856915,0.03375017270445824,0.249162569642067,0.1711891889572144,0.006076976656913757,0.06641176342964172,-0.03123748302459717,XArbitraryZVertical,0.163096032038286,-0.007627032780858284,0.3106162190522186,0.9364074140474224,-0.1156045645475388,-0.3007104992866516,-0.9466830492019653,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
2022-06-02T11:09:06.159+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.295750875,-0.0675811767578125,-0.303436279296875,-0.977294921875,4030.285756875,0.6610676589335367,-0.1197386329683769,0.3054351758001665,0.007248790934681892,0.2207359671592712,0.1576422303915024,0.04672427475452423,0.02321189641952515,-0.02936983108520508,XArbitraryZVertical,0.1628250852899363,-0.006652732890862193,0.3115865500223483,0.9361396664065909,-0.1139239892363548,-0.3007082343101501,-0.9468874931335449,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
2022-06-02T11:09:06.169+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.305744875,-0.0753173828125,-0.3175811767578125,-0.975311279296875,4030.295750875,0.6626968878986279,-0.1181495426454261,0.3051685460804537,-0.02172347158193588,0.2059104144573212,0.1569420844316483,0.04985231161117554,0.001839429140090942,-0.0302395224571228,XArbitraryZVertical,0.1624582433911294,-0.005820402355601819,0.3124922704227353,0.9359069544720092,-0.1124285981059074,-0.3004539310932159,-0.9471468925476074,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
2022-06-02T11:09:06.179+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.315738875,-0.064666748046875,-0.3266754150390625,-0.9654541015625,4030.305744875,0.6645880464915975,-0.1173711944669944,0.3035781091078837,-0.02668903768062592,0.2134078145027161,0.1618020087480545,0.03816929459571838,-0.01077103614807129,-0.02948057651519775,XArbitraryZVertical,0.1616022551279317,-0.005565324206286418,0.3135231391519166,0.9357119472165245,-0.1117471754550934,-0.2989366054534912,-0.94770747423172,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
2022-06-02T11:09:06.189+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.325733875,-0.04388427734375,-0.3240509033203125,-0.9513397216796875,4030.315738875,0.6661025666196966,-0.1153818808620921,0.3030801408974636,-0.03293041884899139,0.2149103730916977,0.1506036818027496,0.0378725603222847,-0.02487236261367798,-0.02244436740875244,XArbitraryZVertical,0.1610622918029778,-0.004594846966968684,0.3144179121682734,0.9355100196566583,-0.1098787933588028,-0.298461377620697,-0.9480756521224976,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
2022-06-02T11:09:06.199+02:00,1654160946.000235,53.22911578643924,10.39855840443972,36.94535,0.1727174,0.6794095,19.14693098896607,180,2.400000095367432,7.999579855010836,-9999,4030.335727875,-0.0341339111328125,-0.3209228515625,-0.9467620849609375,4030.325733875,0.6671492998809093,-0.1123708362949612,0.3026326906822941,-0.0399814061820507,0.191803976893425,0.139775276184082,0.05311399698257446,-0.02807655930519104,-0.01023590564727783,XArbitraryZVertical,0.1603823668655708,-0.003176455303783806,0.3151723793267756,0.9353788477852548,-0.1070385649800301,-0.298034280538559,-0.9485347867012024,0,0,0,-1,-1,4025.271429416667,unknown,2,2022-06-02T11:09:01.134+02:00,2022-06-02T10:17:13.754+02:00,757,1.55588,0,0,607.4087,0,0,2022-06-02T11:09:03.692+02:00,675853741.1336544,0,5.203125,101.3198,1,0.73
