loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2022-06-02T10:51:32.984+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.219434041667,-0.145050048828125,-0.6193695068359375,-0.7437591552734375,3037.214437041667,0.04824856475638854,-0.195001155744352,0.6331812991660165,-0.05253098532557487,-0.09149716049432755,-0.07085393369197845,0.0316481739282608,-0.0167165994644165,0.0533369779586792,XArbitraryZVertical,0.3119911847111896,-0.08500720666107449,-0.007483554650645752,0.9462447440173652,-0.1562056392431259,-0.5917123556137085,-0.7908705472946167,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
2022-06-02T10:51:32.989+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.229428041667,-0.151763916015625,-0.61529541015625,-0.7440643310546875,3037.224431041667,0.04723350977404539,-0.1954451616793405,0.6325867634921604,-0.1196509078145027,-0.103950098156929,-0.07551553100347519,0.01157505810260773,-0.0281364917755127,0.04738694429397583,XArbitraryZVertical,0.3116653632949345,-0.08539127003183525,-0.008003323763127752,0.9463132611027028,-0.1566250622272491,-0.59123295545578,-0.7911460399627686,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
2022-06-02T10:51:33.002+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.239423041667,-0.1476593017578125,-0.610382080078125,-0.7489471435546875,3037.234426041667,0.04603739586003779,-0.195968376754598,0.6310324113215439,-0.2151897996664047,-0.1286479979753494,-0.06604772806167603,0.005453869700431824,-0.02531671524047852,0.04790019989013672,XArbitraryZVertical,0.3108775398342771,-0.08586574017019105,-0.008573011238097464,0.9465244819034619,-0.1572177410125732,-0.5899786353111267,-0.7919644713401794,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
2022-06-02T10:51:33.005+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.249417041667,-0.16644287109375,-0.5992279052734375,-0.7606658935546875,3037.244420041667,0.0446579932618491,-0.196640836980967,0.6286239832195023,-0.2937626540660858,-0.1384340524673462,-0.08075422793626785,0.01036815345287323,-0.02234971523284912,0.04430264234542847,XArbitraryZVertical,0.3096767566770556,-0.08646041949392563,-0.009209678719239093,0.946857946419007,-0.1580274254083633,-0.5880323648452759,-0.793249785900116,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
2022-06-02T10:51:33.006+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.259411041667,-0.1641845703125,-0.576904296875,-0.76739501953125,3037.254414041667,0.0429033406060274,-0.1969953572219357,0.6256650925717656,-0.337697446346283,-0.1354967802762985,-0.08796613663434982,-0.007794350385665894,-0.01359134912490845,0.03423064947128296,XArbitraryZVertical,0.308199795759943,-0.08697481657736668,-0.009947155614213988,0.9472851912982746,-0.1586484909057617,-0.5856364965438843,-0.7948965430259705,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
2022-06-02T10:51:33.008+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.269405041667,-0.1694183349609375,-0.5706329345703125,-0.78564453125,3037.264408041667,0.04103925960512186,-0.1974317516340564,0.6224448615165288,-0.3472651243209839,-0.1479124426841736,-0.08202116191387177,-0.004820093512535095,0.006118953227996826,0.02927732467651367,XArbitraryZVertical,0.3065926625531532,-0.08754872256459331,-0.01073621076264756,0.9477450540314218,-0.1593644469976425,-0.5830232501029968,-0.7966723442077637,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
2022-06-02T10:51:33.011+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.279400041667,-0.174041748046875,-0.562774658203125,-0.7993927001953125,3037.274403041667,0.03942995166531865,-0.1979035205655433,0.6187057184119612,-0.3237850666046143,-0.1168833449482918,-0.07008920609951019,-0.009250521659851074,0.009348392486572266,0.01308441162109375,XArbitraryZVertical,0.3047492535969561,-0.08811025238447968,-0.01138407422166717,0.9482798926293805,-0.160167783498764,-0.57998126745224,-0.7987289428710938,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
2022-06-02T10:51:33.015+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.289394041667,-0.169403076171875,-0.561859130859375,-0.8140869140625,3037.284397041667,0.03796767723412175,-0.1981951620566991,0.6164400345788967,-0.2662546634674072,-0.08975665271282196,-0.068441241979599,-0.0133826732635498,0.01535946130752563,0.0005757808685302734,XArbitraryZVertical,0.3036098477046613,-0.08852575749840375,-0.01200855895726711,0.9485989609110643,-0.1606590449810028,-0.5781341195106506,-0.7999684810638428,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
2022-06-02T10:51:33.021+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.299388041667,-0.1656494140625,-0.5603179931640625,-0.8277740478515625,3037.294391041667,0.03651782959635914,-0.1979112570634483,0.6152456806240679,-0.1716825664043427,-0.06377984583377838,-0.04602015763521194,-0.008835464715957642,0.01530003547668457,-0.01339638233184814,XArbitraryZVertical,0.3029815187360976,-0.08863939268289049,-0.01259362934673639,0.9487816111121603,-0.160567581653595,-0.5771591663360596,-0.8006905317306519,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
2022-06-02T10:51:33.032+02:00,1654159891.007419,53.22895481256138,10.39874564857259,39.6105,0,0.95,55.546875,97.82255668919125,4,5,-9999,3037.309382041667,-0.1579742431640625,-0.57672119140625,-0.8286590576171875,3037.304385041667,0.03576650114189156,-0.1979237002298534,0.6147913267782958,-0.1042007356882095,-0.03877542540431023,-0.01780210062861443,-0.005020290613174438,0.01647007465362549,-0.02682846784591675,XArbitraryZVertical,0.3027327965837597,-0.08876975009159126,-0.01292932010626927,0.9488443479397718,-0.1606290936470032,-0.576788067817688,-0.8009455800056458,0,0,0,-1,-1,3037.026882041667,unknown,2,2022-06-02T10:51:32.749+02:00,2022-06-02T10:17:13.754+02:00,512,1.445976,0,0,397.4887,0,0,2022-06-02T10:51:32.748+02:00,675852692.7483444,0,5.351562,101.3188,1,0.79
