loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2022-06-02T10:51:22.629+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.34588366667,0.107757568359375,-0.398773193359375,-0.86285400390625,34413.33714666667,-2.102847985555999,0.06315353127675589,0.4783132636145081,-0.1390777379274368,0.006447437684983015,0.07752517610788345,0.008073434233665466,0.01644998788833618,0.03088498115539551,XArbitraryZVertical,0.1441430853315278,-0.1903191773757292,-0.8392897967763797,0.4884608408835073,0.05602871254086494,-0.4602823853492737,-0.886002779006958,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
2022-06-02T10:51:22.632+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.35585566667,0.0626220703125,-0.443115234375,-0.866790771484375,34413.34711966667,-2.102486868791418,0.06273420529217312,0.4786015850052672,0.1608211845159531,-0.04440011829137802,-0.007791099138557911,0.06159967184066772,0.06594604253768921,0.03237807750701904,XArbitraryZVertical,0.1440700678937465,-0.1905176065961863,-0.8392000169045863,0.4885594285192743,0.05564885959029198,-0.4605383276939392,-0.885893702507019,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
2022-06-02T10:51:22.634+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.36582866667,0.02685546875,-0.4825592041015625,-0.87188720703125,34413.35709166667,-2.102957600302809,0.06248972193097017,0.4810244079712002,0.2858006656169891,-0.04955147206783295,-0.02951556816697121,0.03380991518497467,0.04452043771743774,0.01963299512863159,XArbitraryZVertical,0.1444985199063033,-0.1916367595472805,-0.8390645495191673,0.4882276828975256,0.05536242946982384,-0.4626875817775726,-0.8847910761833191,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
2022-06-02T10:51:22.647+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.37580066667,0.0224609375,-0.5011444091796875,-0.877838134765625,34413.36706466667,-2.103264044315623,0.06219448678925381,0.4836144016391116,0.2104615718126297,-0.03853690624237061,0.009864794090390205,-0.01323272660374641,0.002564519643783569,0.01506286859512329,XArbitraryZVertical,0.1449605562330207,-0.1928270174228233,-0.8388728601061901,0.4879513731273188,0.05502653867006302,-0.4649821221828461,-0.883608341217041,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
2022-06-02T10:51:22.649+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.38577266667,0.0377197265625,-0.4836578369140625,-0.8905792236328125,34413.37703666667,-2.103171084877077,0.06189450617612254,0.4852033926069801,0.08785922080278397,-0.008282328024506569,0.02448581345379353,-0.03283461928367615,-0.0292171835899353,0.008572936058044434,XArbitraryZVertical,0.1452211130995565,-0.1935657330425632,-0.8386947081323801,0.4878876465235756,0.05471569672226906,-0.4663882851600647,-0.8828862905502319,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
2022-06-02T10:51:22.657+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.39574566667,0.0470428466796875,-0.454559326171875,-0.8986663818359375,34413.38700866667,-2.103024402470034,0.06178447538080127,0.4857016118721022,0.00495532900094986,-0.005832931026816368,0.009346121922135353,-0.02399507164955139,-0.02917325496673584,-0.0003048181533813477,XArbitraryZVertical,0.1453075065684893,-0.1937926648661214,-0.838611263812813,0.4879153295099101,0.05460419878363609,-0.4668289422988892,-0.8826602697372437,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
2022-06-02T10:51:22.668+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.40571766667,0.0438690185546875,-0.445281982421875,-0.9072265625,34413.39698166667,-2.103072198865275,0.06182803608492767,0.4857856629364373,0.00534921046346426,0.001875855145044625,-0.01561941578984261,-0.01118320226669312,-0.001831471920013428,-0.01198881864547729,XArbitraryZVertical,0.1453411007852774,-0.1938210878793677,-0.8386103304544296,0.4878955021352079,0.05464022234082222,-0.4669032692909241,-0.8826187252998352,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
2022-06-02T10:51:22.677+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.41569066667,0.0426025390625,-0.45098876953125,-0.9098052978515625,34413.40695366667,-2.103377935347042,0.06205123386034156,0.4860817988721639,0.04030985757708549,0.008965455926954746,-0.03262170404195786,-0.007495909929275513,0.01999104022979736,-0.02051615715026855,XArbitraryZVertical,0.145475371115502,-0.1939141458436305,-0.8386355507390626,0.4877751221579047,0.05482864379882812,-0.4671651124954224,-0.8824684619903564,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
2022-06-02T10:51:22.687+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.42566266667,0.0415496826171875,-0.459442138671875,-0.9069976806640625,34413.41692666667,-2.103919577327789,0.06251198488095731,0.4866550704106838,0.06500375270843506,0.02972532995045185,-0.05224147439002991,-0.01269225776195526,0.02116921544075012,-0.02827048301696777,XArbitraryZVertical,0.1457520912650623,-0.1940837192881393,-0.8386699232628206,0.4875661214247113,0.05521849915385246,-0.4676719307899475,-0.8821756839752197,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
2022-06-02T10:51:22.697+02:00,1654159882.238837,53.22895223888472,10.39876643403945,34.92013,-1,-1,-1,-1,22.9221019744873,40,-9999,34413.43563566667,0.043853759765625,-0.45611572265625,-0.902313232421875,34413.42689866667,-2.104595676067841,0.06320941710914092,0.4873270018840876,0.0552874282002449,0.04557770863175392,-0.05398156493902206,-0.01380644738674164,0.01204317808151245,-0.02538818120956421,XArbitraryZVertical,0.1461382593618062,-0.1942473924108565,-0.8387083891527631,0.4873189987003913,0.05581387877464294,-0.4682657420635223,-0.8818231225013733,0,0,0,-1,-1,34409.33442916667,unknown,2,2022-06-02T10:51:18.591+02:00,2022-06-02T10:32:51.428+02:00,137,2.25677,0.5971239,2.005515,117.0835,0,0,2022-06-02T10:51:21.147+02:00,675852668.3826994,0,15.39844,101.0076,1,0.88
