loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2022-06-02T10:46:56.139+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.398651125,-0.102813720703125,0.01220703125,-0.9646148681640625,2760.388657125,0.1873602085075742,-0.1074630870798274,0.1206444357561217,0.2589369416236877,0.24322609603405,-0.04215637594461441,0.1600198596715927,0.2232572287321091,0.03589379787445068,XArbitraryZVertical,0.06494934899848161,-0.04774178567827984,0.09001476963561422,0.9926728861681148,-0.106476753950119,-0.1203519850969315,-0.9870046377182007,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
2022-06-02T10:46:56.142+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.408646125,-0.148773193359375,0.0098724365234375,-0.9590911865234375,2760.398651125,0.1878278012896205,-0.1053599843574858,0.1249743073936668,0.599107027053833,0.2054525464773178,0.01090930681675673,0.09764638543128967,0.1755525469779968,0.02466279268264771,XArbitraryZVertical,0.06701326592883371,-0.04647342857221631,0.09018938812342939,0.9925800476217708,-0.1043449640274048,-0.124649241566658,-0.9866988658905029,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
2022-06-02T10:46:56.143+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.418640125,-0.104949951171875,-0.107666015625,-0.9796600341796875,2760.408646125,0.188435391563832,-0.1034682794444391,0.1314226743949717,0.6549665331840515,0.2024506330490112,-0.02524683251976967,-0.0004206076264381409,0.1432517021894455,0.02145969867706299,XArbitraryZVertical,0.0701397635464843,-0.04520131010676127,0.09036923676439729,0.9924063713808585,-0.1023930907249451,-0.1310446858406067,-0.9860745072364807,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
2022-06-02T10:46:56.150+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.428635125,-0.0801849365234375,-0.1816864013671875,-1.003448486328125,2760.418640125,0.1888890338215756,-0.1014890371888826,0.1370225548761898,0.4474619030952454,0.2131545543670654,0.005180180072784424,-0.04840788990259171,0.1464665830135345,0.02643853425979614,XArbitraryZVertical,0.07283702823481278,-0.04393069511241134,0.09050495075196922,0.9922568298874153,-0.1003652885556221,-0.1365941911935806,-0.9855297207832336,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
2022-06-02T10:46:56.162+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.438629125,-0.029693603515625,-0.27008056640625,-1.028579711914062,2760.428635125,0.1895857087120147,-0.09944504289890237,0.1400731791109196,0.1618224233388901,0.224898561835289,0.05473442003130913,-0.006641104817390442,0.03194952011108398,0.005653560161590576,XArbitraryZVertical,0.07427189560625953,-0.0427421753983145,0.09083972512052647,0.9921717435794445,-0.09830883145332336,-0.1396155804395676,-0.9853135943412781,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
2022-06-02T10:46:56.170+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.448624125,0.0209503173828125,-0.0548095703125,-0.99432373046875,2760.438629125,0.185353607788739,-0.09430978030441375,0.1388271444663976,-0.3518300652503967,0.3901541531085968,-0.705468475818634,0.01307910680770874,-0.04330478608608246,-0.0174705982208252,XArbitraryZVertical,0.07333522607894027,-0.04041057324694233,0.0889633942220532,0.9925091250359268,-0.09326402842998505,-0.1383816450834274,-0.9859778881072998,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
2022-06-02T10:46:56.180+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.458618125,-0.2548370361328125,-0.0164794921875,-0.9638519287109375,2760.448624125,0.1819693625264437,-0.09125691653022028,0.1367628368051109,-0.1839713007211685,0.1455462872982025,0.03769997507333755,0.06058578938245773,-0.1337437033653259,-0.04203933477401733,XArbitraryZVertical,0.0721093351627583,-0.03911602275099666,0.0874487740039533,0.9927854310219935,-0.09027937799692154,-0.1363368928432465,-0.9865403771400452,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
2022-06-02T10:46:56.190+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.468612125,-0.12811279296875,-0.0949859619140625,-0.956329345703125,2760.458618125,0.182105904443819,-0.08951587884953487,0.1348900017780738,-0.1556725203990936,0.2242326289415359,-0.05872276797890663,0.1095346510410309,0.07967172563076019,-0.007375061511993408,XArbitraryZVertical,0.07110659625420331,-0.03833454812010891,0.08762669591472197,0.9928725310258233,-0.08858431130647659,-0.1344813108444214,-0.9869486093521118,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
2022-06-02T10:46:56.200+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.478607125,0.0040283203125,-0.1349029541015625,-0.9146881103515625,2760.468612125,0.1813289574820693,-0.08728708458995098,0.1339453735207875,-0.06560467183589935,0.1773900240659714,-0.02015220746397972,-0.1684415936470032,0.1170656979084015,0.02341783046722412,XArbitraryZVertical,0.07052569685576573,-0.03729965806572386,0.08734350335334537,0.9929782861689768,-0.08639542758464813,-0.1335452049970627,-0.9872696995735168,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
2022-06-02T10:46:56.210+02:00,1654159607.99977,53.2290892146608,10.39854600557297,36.85167,0.0979749,0.8212841,33.42964030767001,121.7631351360658,2.400000095367432,7.999579855010836,-9999,2760.488601125,0.0133514404296875,-0.1949920654296875,-0.8876190185546875,2760.478607125,0.1815211300389715,-0.08585054727361313,0.1333458509655318,-0.05417728424072266,0.13761205971241,0.02250118181109428,-0.0431288406252861,0.03796502947807312,0.03114306926727295,XArbitraryZVertical,0.07016894771013772,-0.0366075912188739,0.08750414430626247,0.9930151839109532,-0.0849839374423027,-0.1329510360956192,-0.9874724149703979,0,0,0,-1,-1,2758.246706125,unknown,2,2022-06-02T10:46:53.968+02:00,2022-06-02T10:17:13.754+02:00,448,1.423373,0,0,345.1212,0,0,2022-06-02T10:46:53.968+02:00,675852413.9681365,0,6.613281,101.3017,1,0.81
