loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt)
2022-06-30T09:23:26.411+02:00,3400.814161875,0.170196533203125,-0.182952880859375,-0.953643798828125,3400.804209875,2.920586312164014,0.1553020443381517,0.1815138843623242,-0.160375252366066,0.03975397348403931,-0.0959145799279213,-0.09056785702705383,0.07559967041015625,-0.004523217678070068,XArbitraryZVertical,0.06681787512150361,-0.09832758774746929,-0.9876030215887907,-0.1025058954705965,0.1521373838186264,-0.1805187910795212,-0.9717341065406799,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.413+02:00,3400.824112875,0.1581878662109375,-0.175567626953125,-0.9430694580078125,3400.814161875,2.919999712027992,0.1556218377597717,0.1788077478108158,-0.3539409935474396,-0.01405253075063229,-0.09329856187105179,-0.0959891676902771,0.04737885296344757,0.003948509693145752,XArbitraryZVertical,0.06710489800882559,-0.09702939758988179,-0.9876712292371357,-0.1028973482131544,0.1525232940912247,-0.1778564602136612,-0.9721644520759583,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.416+02:00,3400.834064875,0.1294708251953125,-0.1729278564453125,-0.95355224609375,3400.824112875,2.919714819135009,0.1557297995287686,0.1746742884363152,-0.444989413022995,0.04298731684684753,-0.09355741739273071,0.01745589077472687,-0.009165182709693909,0.01922214031219482,XArbitraryZVertical,0.06738572060311326,-0.09500628019605291,-0.9878159172921324,-0.1032120750002606,0.1527409702539444,-0.173787385225296,-0.9728659391403198,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.425+02:00,3400.844015875,0.1455535888671875,-0.1629791259765625,-0.945587158203125,3400.834064875,2.919408035031021,0.1563405953863683,0.1703867711859507,-0.3736678659915924,0.07274379581212997,-0.1141244396567345,0.004738405346870422,-0.006003782153129578,0.03043007850646973,XArbitraryZVertical,0.06792321324653036,-0.09293364231505967,-0.987943916605467,-0.1035207279047245,0.1534497737884521,-0.1695635318756104,-0.9734995365142822,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.435+02:00,3400.853967875,0.167572021484375,-0.1685943603515625,-0.9483642578125,3400.844015875,2.918348358488774,0.1570179903856168,0.1667578848316725,-0.2960931956768036,0.02752465568482876,-0.2011168748140335,-0.02473326027393341,-0.006941437721252441,0.02044451236724854,XArbitraryZVertical,0.06842123423050056,-0.09121497004778406,-0.9880014288876398,-0.1041705507618376,0.1542043834924698,-0.1659860908985138,-0.9739966988563538,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.445+02:00,3400.863918875,0.1481781005859375,-0.1750335693359375,-0.9564971923828125,3400.853967875,2.916553233522837,0.1575725606599948,0.1635107669861337,-0.2240467816591263,0.01829296350479126,-0.2269375175237656,-0.00927436351776123,-0.0001956820487976074,0.02885109186172485,XArbitraryZVertical,0.06880484547253567,-0.08970384447168726,-0.9880069303659665,-0.1051735333826547,0.1548282653093338,-0.162783145904541,-0.9744382500648499,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.455+02:00,3400.873869875,0.0398406982421875,-0.046722412109375,-0.917022705078125,3400.863918875,2.915359779985732,0.1584686110999864,0.1621541235540929,0.1690640300512314,0.1412564367055893,0.1182843297719955,0.01183627545833588,-0.007149606943130493,0.02615201473236084,XArbitraryZVertical,0.0692743277736115,-0.08912310401196712,-0.9879617481307518,-0.105782263588549,0.1557360589504242,-0.1614444404840469,-0.9745162725448608,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.465+02:00,3400.883821875,0.1566314697265625,-0.1883087158203125,-0.9347686767578125,3400.873869875,2.916329619415061,0.1594720302125037,0.1636263439602184,0.0465933084487915,0.08927539736032486,0.03274915739893913,-0.008497506380081177,-0.01213608682155609,0.01762658357620239,XArbitraryZVertical,0.06972628689620833,-0.08986849088807926,-0.9879252698222448,-0.1051936791171763,0.1566759198904037,-0.1628971695899963,-0.9741237759590149,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.475+02:00,3400.893772875,0.239837646484375,-0.267364501953125,-0.929412841796875,3400.883821875,2.915142878252651,0.1593328558517076,0.1634257743658819,0.07313942909240723,0.005984233692288399,-0.2369350492954254,-0.1167045086622238,0.1159771829843521,0.05715513229370117,XArbitraryZVertical,0.06961610671667497,-0.089803562768015,-0.9878747836933512,-0.1057949656796786,0.1565455198287964,-0.162699282169342,-0.9741778373718262,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.485+02:00,3400.903724875,0.198699951171875,-0.2274932861328125,-0.9125213623046875,3400.893772875,2.913228160884807,0.1588052062027092,0.1633526138940489,-0.01724286377429962,-0.01871352270245552,-0.1430558562278748,0.000598415732383728,-0.02568130195140839,0.03950339555740356,XArbitraryZVertical,0.06927388626207905,-0.08980593464322036,-0.9877938618192176,-0.1067675414037261,0.1560333520174026,-0.162627100944519,-0.9742720723152161,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.495+02:00,3400.913675875,0.1415252685546875,-0.16943359375,-0.91607666015625,3400.903724875,2.912039352893376,0.158761629216011,0.1623794941823785,-0.146778479218483,-0.03934450075030327,-0.1520392447710037,0.083822101354599,-0.1056973338127136,0.04502183198928833,XArbitraryZVertical,0.06925744995250099,-0.08936487338981705,-0.9877665587561476,-0.1073993627267465,0.1560158431529999,-0.1616668552160263,-0.9744346737861633,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.505+02:00,3400.923627875,0.122283935546875,-0.119659423828125,-0.9318084716796875,3400.913675875,2.910525561594883,0.1585901050890996,0.1605114532241757,-0.1891732066869736,-0.04529930278658867,-0.1988121271133423,0.04280413687229156,-0.06766986846923828,0.06223654747009277,XArbitraryZVertical,0.06921799812175493,-0.08848681830885369,-0.9877569375247064,-0.1082365237580918,0.1558961272239685,-0.1598231047391891,-0.9747579097747803,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.515+02:00,3400.933578875,0.1274871826171875,-0.1326751708984375,-0.9689178466796875,3400.923627875,2.908895909822657,0.1583340167475478,0.1584560940851555,-0.1745082437992096,-0.03317286446690559,-0.1948195099830627,-0.01417237520217896,-0.01163944602012634,0.05904346704483032,XArbitraryZVertical,0.06914437985192114,-0.08751567221402597,-0.9877489782673036,-0.1091426400615729,0.1556979566812515,-0.1577938348054886,-0.9751201272010803,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.525+02:00,3400.943530875,0.116607666015625,-0.1593780517578125,-0.9813232421875,3400.933578875,2.907201767859351,0.1582357295134166,0.1567851299149087,-0.1149997785687447,-0.03697999939322472,-0.1897495985031128,-0.03335919976234436,0.0364844799041748,0.04358595609664917,XArbitraryZVertical,0.06912393108328643,-0.08674482544526191,-0.9877169975574382,-0.1100566441518303,0.1556434482336044,-0.1561435759067535,-0.9753944277763367,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.535+02:00,3400.953481875,0.1650390625,-0.1740570068359375,-1.001876831054688,3400.943530875,2.905580192414511,0.1582460089087751,0.1554818806692219,-0.1178570836782455,-0.01820178329944611,-0.1833052784204483,-0.02819792926311493,0.02218133211135864,0.006675124168395996,XArbitraryZVertical,0.06913888375274699,-0.08615877901381272,-0.98767137311467,-0.1109139554350891,0.1556854099035263,-0.1548561900854111,-0.9755929708480835,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
2022-06-30T09:23:26.545+02:00,3400.963432875,0.1686859130859375,-0.1497344970703125,-0.9982757568359375,3400.953481875,2.90373700429858,0.158153166281768,0.1540344155423137,-0.1291497647762299,-0.04576899856328964,-0.2115332931280136,-0.03902199864387512,-0.005951717495918274,-0.00549548864364624,XArbitraryZVertical,0.06910335079132143,-0.08550357118080794,-0.9876204317585509,-0.1118913099222247,0.1556299775838852,-0.1534260213375092,-0.9758277535438538,0,0,0,-1,-1,3396.596293041667,running,2,2022-06-30T09:23:22.177+02:00,2022-06-30T08:20:05.567+02:00,1060,1.414949,0,0,825.5135,0,0,2022-06-30T09:23:24.721+02:00
