,loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt)
173,2022-06-30T09:41:09.944+02:00,4369.659101375,0.310155029296875,14.765445098876949,12.474758605957032,4369.649149375,-0.0513425305424381,1.215175029175373,-0.5734771231730658,2.080459833145142,5.222104549407959,0.698227047920227,-0.8139795660972595,0.8742983937263489,1.578573942184448,XArbitraryZVertical,-0.2180754914837157,0.5533598128535842,-0.1816226362681493,0.7831023002500981,0.7874597907066345,0.5425561666488647,-0.2924720048904419,0,0,0,-1,-1,4364.627862125,running,2,2022-06-30T09:41:04.912+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
174,2022-06-30T09:41:09.954+02:00,4369.669053375001,-0.12214599609375,13.79695907592774,13.2110774230957,4369.659101375,-0.0693142681160897,1.25826544211977,-0.5596358439866672,1.716930866241455,5.383275508880615,0.9283896684646606,-0.7737735509872437,0.92012619972229,1.488681793212891,XArbitraryZVertical,-0.2035718548878641,0.5729545141777387,-0.1893455022401701,0.7709928991446386,0.8063969016075134,0.5308776497840881,-0.2605632543563843,0,0,0,-1,-1,4364.627862125,running,2,2022-06-30T09:41:04.912+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
175,2022-06-30T09:41:09.964+02:00,4369.679005375,-0.05403762817382813,13.561199340820313,13.996344451904301,4369.669053375001,-0.084341520166674,1.304904929511277,-0.545230805368063,1.560374975204468,5.581284523010254,1.09755551815033,-0.7933452725410461,0.9865265488624572,1.496306538581848,XArbitraryZVertical,-0.1891054342939005,0.593215122401629,-0.1955886956541292,0.7576807659383664,0.8249616026878357,0.5186154246330261,-0.2246699035167694,0,0,0,-1,-1,4364.627862125,running,2,2022-06-30T09:41:04.912+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
176,2022-06-30T09:41:09.974+02:00,4369.688957375,0.1872605895996094,12.710817718505865,14.228062591552739,4369.679005375,-0.0971538332073775,1.354815184025686,-0.5304559613126997,1.329798817634583,5.775439262390137,1.248060822486877,-0.8549870252609253,0.900490939617157,1.53154981136322,XArbitraryZVertical,-0.1746396403355462,0.6140630153547039,-0.2006155271764206,0.7430888648670727,0.8425359129905701,0.5059266686439514,-0.1848552227020264,0,0,0,-1,-1,4364.627862125,running,2,2022-06-30T09:41:04.912+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
177,2022-06-30T09:41:09.986+02:00,4369.698909375,1.1964619445800782,12.274026031494136,14.823075256347657,4369.688957375,-0.1085533763968437,1.407799690771127,-0.5151484033445877,1.257462859153748,6.017299652099609,1.372523665428162,-0.8641936182975769,0.8897210359573364,1.567957878112793,XArbitraryZVertical,-0.1599529265372306,0.6354582952325565,-0.2046127160654501,0.7271461283356325,0.8586852550506592,0.4926640093326569,-0.1412156373262405,0,0,0,-1,-1,4364.627862125,running,2,2022-06-30T09:41:04.912+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
178,2022-06-30T09:41:09.996+02:00,4369.708861375,1.6828005981445313,12.59076736450195,16.02208190917969,4369.698909375,-0.1207493324456027,1.463141609549104,-0.4995742534975256,1.234935641288757,6.30398416519165,1.445911288261414,-0.8536161184310913,0.816648006439209,1.544678211212158,XArbitraryZVertical,-0.1445538849637428,0.6572263306036122,-0.2083425212774166,0.709754310562186,0.8727049827575684,0.4790518581867218,-0.0943154469132423,0,0,0,-1,-1,4364.627862125,running,2,2022-06-30T09:41:04.912+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
179,2022-06-30T09:41:10.004+02:00,4369.718813375001,1.3482463073730468,12.281809844970699,18.437608795166014,4369.708861375,-0.1314533499039649,1.522589249336926,-0.4841547565284052,0.8150126338005066,6.665449619293213,1.489361643791199,-0.7620768547058105,0.7857142686843872,1.553666591644287,XArbitraryZVertical,-0.1291805967273535,0.6796965115450309,-0.2111776919660166,0.6904556516331894,0.8840404748916626,0.4654604196548462,-0.0426500514149665,0,0,0,-1,-1,4364.627862125,running,2,2022-06-30T09:41:04.912+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
180,2022-06-30T09:41:10.014+02:00,4369.728765375,0.3833528137207031,12.728181610107427,21.23574005126953,4369.718813375001,-0.1347847290791414,1.589649773004364,-0.4691933115526457,-0.2347279340028763,7.139497756958008,1.469353556632996,-0.7202354073524475,0.8312954306602478,1.616424441337585,XArbitraryZVertical,-0.1156934529024701,0.7035783804079332,-0.2114075148522516,0.6685054450778308,0.8917750120162964,0.4521669149398804,0.0168150253593921,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
181,2022-06-30T09:41:10.024+02:00,4369.738716375,-1.2835807800292969,15.100448455810552,24.23849578857422,4369.728765375,-0.1256903099043349,1.667305608310218,-0.4546002338385031,-1.5581955909729,7.655760765075684,1.357581257820129,-0.7568197846412659,0.8128649592399597,1.792897582054138,XArbitraryZVertical,-0.1058710144800069,0.7294366320516336,-0.2076456705132537,0.6431149634605751,0.8942559361457825,0.4391031861305237,0.0865729451179504,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
182,2022-06-30T09:41:10.034+02:00,4369.748668375,-3.310815124511719,16.482823791503908,28.055109100341802,4369.738716375,-0.1035882921847505,1.755633935795026,-0.4385685239079211,-2.8248450756073,8.168241500854492,1.24549925327301,-0.8508607149124146,0.8728259801864624,1.998309731483459,XArbitraryZVertical,-0.0999034738804409,0.7571102934822941,-0.1994132551406644,0.6140339155327185,0.8899386525154114,0.4246439039707184,0.1663933992385864,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
183,2022-06-30T09:41:10.044+02:00,4369.758620375001,-5.723647613525391,16.60961013793945,32.28890487670899,4369.748668375,-0.0709668969902969,1.852952555784864,-0.419270992971135,-3.82117486000061,8.658455848693848,1.155231118202209,-1.008112192153931,1.132196545600891,2.216482877731323,XArbitraryZVertical,-0.0971772595212804,0.7859468108395288,-0.1871179614862473,0.5812325172851266,0.8772684931755066,0.4070946872234344,0.2543116211891174,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
184,2022-06-30T09:41:10.054+02:00,4369.768572375,-8.190517730712891,16.646583251953125,36.71295501708985,4369.758620375001,-0.0314714438731419,1.957110047361333,-0.3946965467302349,-4.708740234375,9.120206832885742,1.107731819152832,-1.192577600479126,1.295678019523621,2.512040615081787,XArbitraryZVertical,-0.0966350592007228,0.8152087681201001,-0.1712704571707497,0.5447594735779651,0.8550839424133301,0.3845280706882477,0.3478073477745056,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
185,2022-06-30T09:41:10.063+02:00,4369.778524375,-10.486593017578125,16.321609039306637,41.435035400390625,4369.768572375,0.0132345651994781,2.066285437890254,-0.3626605205078065,-5.592959403991699,9.477675437927246,1.1344975233078,-1.405965089797974,1.338367342948914,2.846891164779663,XArbitraryZVertical,-0.0979435817033576,0.8442009030662672,-0.1515580837284281,0.5047396278897589,0.8225150108337402,0.3547629415988922,0.4445362091064453,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
186,2022-06-30T09:41:10.073+02:00,4369.788476375,-12.738210754394531,15.70578964233399,47.48650131225587,4369.778524375,0.0609831721341224,2.177895046072068,-0.3217312748612286,-6.3897705078125,9.71495532989502,1.129396438598633,-1.614079713821411,1.380689740180969,3.201185941696167,XArbitraryZVertical,-0.1008592831174287,0.8720291809557773,-0.1279236736296309,0.4615495977510878,0.7791648507118225,0.316209465265274,0.5412150025367737,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
187,2022-06-30T09:41:10.083+02:00,4369.798428375,-15.482753448486324,14.545702056884762,54.48744277954101,4369.788476375,0.1095893698036868,2.289870146195015,-0.2709350573845069,-7.263177394866943,9.929149627685549,1.14059853553772,-1.793938159942627,1.396139860153198,3.589094877243042,XArbitraryZVertical,-0.1051262980209966,0.8979300404286025,-0.1003890751425727,0.4154420448868761,0.7249687314033508,0.2676325142383575,0.6346597671508789,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
188,2022-06-30T09:41:10.093+02:00,4369.808380375001,-16.819174346923823,13.224848785400386,62.6585009765625,4369.798428375,0.1575122919115902,2.400892750665736,-0.2102933008232158,-7.91987419128418,10.06790065765381,1.002162337303162,-1.958430528640747,1.392251014709473,4.118883609771729,XArbitraryZVertical,-0.110804742483113,0.9211901987491008,-0.0692156059626457,0.366524350407774,0.6599384546279907,0.2087467461824417,0.7217381596565247,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
189,2022-06-30T09:41:10.103+02:00,4369.818332375,-17.68407577514649,9.784103851318362,70.52943328857423,4369.808380375001,0.2036047816387393,2.509754402062112,-0.1410042015410182,-8.661502838134766,10.18061065673828,0.7150320410728455,-2.163029432296753,1.342204689979553,4.755340576171875,XArbitraryZVertical,-0.1181301495143538,0.9410167590726034,-0.035114903666268,0.315118516175107,0.5847673416137695,0.1405374258756638,0.7989345192909241,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
190,2022-06-30T09:41:10.113+02:00,4369.828283375,-15.810871124267575,8.210126953125,78.1686474609375,4369.818332375,0.2490055300785166,2.616429968454479,-0.0638383423482685,-9.204991340637209,10.30296325683594,0.1058709472417831,-2.214824914932251,1.284303665161133,5.523726940155029,XArbitraryZVertical,-0.1280835905321841,0.9567312214148594,0.0016365826068499,0.2612611413772284,0.5003325939178467,0.0637949928641319,0.8634800910949707,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
191,2022-06-30T09:41:10.123+02:00,4369.838235375,-10.073003082275386,5.243895263671876,82.84911437988282,4369.828283375,0.2949111989035872,2.7205619795789,0.0183603956465624,-9.624133110046388,10.41299247741699,-0.8834742903709412,-2.211290121078491,1.015719413757324,6.277029991149902,XArbitraryZVertical,-0.1417747440981994,0.9675521020038108,0.0395800429751935,0.2053685366297588,0.4086324274539948,-0.0183593649417161,0.9125142693519592,0,0,0,-1,-1,4369.723587375001,unknown,2,2022-06-30T09:41:10.008+02:00,2022-06-30T08:20:05.567+02:00,1233,1.427957,0,0,959.237,0,0,2022-06-30T09:40:39.431+02:00
